ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
19405,Demonstration passive sampling,Real Sample,POCIS River water Risle INERIS,"Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",70,Ambenay,France,48.838889,0.7232268,,Dissolved fraction,,,1,,,,La Risle à Ambenay 2,3219780.0,,,
19406,Demonstration passive sampling,Real Sample,POCIS River water Risle INERIS,"Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",71,Ambenay,France,48.838889,0.7232268,,Dissolved fraction,,,1,,,,La Risle à Ambenay 2,3219780.0,,,
19407,Demonstration passive sampling,Real Sample,POCIS River water Risle INERIS,"Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",70,Ambenay,France,48.838889,0.7232268,,Dissolved fraction,,,1,,,,La Risle à Ambenay 2,3219780.0,,,
19408,Demonstration passive sampling,Real Sample,POCIS River water Boralde INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",71,Espalion,France,44.5303039,2.7921847,,Dissolved fraction,,,1,,,,La Boralde Flaujaguèse en amont d'Espalion,5099170.0,,,
19409,Demonstration passive sampling,Real Sample,POCIS River water Boralde INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",70,Espalion,France,44.5303039,2.7921847,,Dissolved fraction,,,1,,,,La Boralde Flaujaguèse en amont d'Espalion,5099170.0,,,
19410,Demonstration passive sampling,Real Sample,POCIS Coastal water Lazaret INERIS,"Mon, 04/23/2018 - 22:00","Mon, 03/19/2018 - 22:00",71,Toulon,France,43.08065,5.9022546,,Dissolved fraction,,,1,,,,La baie du Lazaret (Rade Toulon),,,,
19411,Demonstration passive sampling,Real Sample,POCIS Coastal water Lazaret INERIS,"Mon, 04/23/2018 - 22:00","Mon, 03/19/2018 - 22:00",70,Toulon,France,43.08065,5.9022546,,Dissolved fraction,,,1,,,,La baie du Lazaret (Rade Toulon),,,,
19412,Demonstration passive sampling,Blank Sample,POCIS Blank 1 INERIS,"Wed, 08/29/2018 - 22:00","Wed, 07/25/2018 - 22:00",71,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19413,Demonstration passive sampling,Blank Sample,POCIS Blank 1 INERIS,"Wed, 08/29/2018 - 22:00","Wed, 07/25/2018 - 22:00",70,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19414,Demonstration passive sampling,Real Sample,POCIS River water Jalle INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",71,Bordeaux,France,44.9136086,-0.5610629,,Dissolved fraction,,,1,,,,Jalle de Blanquefort à Bordeaux,5073800.0,,,
19415,Demonstration passive sampling,Real Sample,POCIS River water Jalle INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",70,Bordeaux,France,44.9136086,-0.5610629,,Dissolved fraction,,,1,,,,Jalle de Blanquefort à Bordeaux,5073800.0,,,
19416,Demonstration passive sampling,Real Sample,POCIS River water Grand Galion INERIS,"Wed, 03/07/2018 - 22:00","Wed, 01/31/2018 - 22:00",71,La Trinite,France,14.71704,-60.96029,,Dissolved fraction,,,1,,,,Grand Galion  en Martinique,8225101.0,,,
19417,Demonstration passive sampling,Real Sample,POCIS River water Grand Galion INERIS,"Wed, 03/07/2018 - 22:00","Wed, 01/31/2018 - 22:00",70,La Trinite,France,14.71704,-60.96029,,Dissolved fraction,,,1,,,,Grand Galion  en Martinique,8225101.0,,,
19418,Demonstration passive sampling,Real Sample,POCIS River water Gier INERIS,"Wed, 01/17/2018 - 22:00","Wed, 12/13/2017 - 22:00",71,Givors,France,45.5787461,4.7389532,,Dissolved fraction,,,1,,,,Gier à Givors,6097000.0,,,
19419,Demonstration passive sampling,Real Sample,POCIS River water Gier INERIS,"Wed, 01/17/2018 - 22:00","Wed, 12/13/2017 - 22:00",70,Givors,France,45.5787461,4.7389532,,Dissolved fraction,,,1,,,,Gier à Givors,6097000.0,,,
19420,Demonstration passive sampling,Real Sample,POCIS Coastal water Antifer INERIS,"Thu, 05/24/2018 - 22:00","Thu, 04/19/2018 - 22:00",71,Etretat,France,49.6857529,0.1619925,,Dissolved fraction,,,1,,,,Antifer,5010108.0,,,
19421,Demonstration passive sampling,Real Sample,POCIS Coastal water Antifer INERIS,"Thu, 05/24/2018 - 22:00","Thu, 04/19/2018 - 22:00",70,Etretat,France,49.6857529,0.1619925,,Dissolved fraction,,,1,,,,Antifer,5010108.0,,,
19422,Demonstration passive sampling,Real Sample,POCIS River water Allier INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",71,Chasserades,France,44.5636408,3.8509198,,Dissolved fraction,,,1,,,,Allier à Chasserades,4026500.0,,,
19423,Demonstration passive sampling,Real Sample,POCIS River water Allier INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",70,Chasserades,France,44.5636408,3.8509198,,Dissolved fraction,,,1,,,,Allier à Chasserades,4026500.0,,,
19424,Demonstration passive sampling,Real Sample,River water Vilaine INERIS,"Wed, 11/22/2017 - 22:00","Wed, 10/18/2017 - 22:00",71,Guichen,France,48.0026743,-1.7739848,,Dissolved fraction,,,1,,,,Vilaine à Guichen,4209990.0,,,
19425,Demonstration passive sampling,Real Sample,River water Vilaine INERIS,"Wed, 11/22/2017 - 22:00","Wed, 10/18/2017 - 22:00",70,Guichen,France,48.0026743,-1.7739848,,Dissolved fraction,,,1,,,,Vilaine à Guichen,4209990.0,,,
19426,Demonstration passive sampling,Blank Sample,Water Blank 2 INERIS,"Tue, 08/28/2018 - 22:00","Tue, 07/24/2018 - 22:00",71,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19427,Demonstration passive sampling,Blank Sample,Water Blank 2 INERIS,"Tue, 08/28/2018 - 22:00","Tue, 07/24/2018 - 22:00",70,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19428,Demonstration passive sampling,Real Sample,River water Treboul INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",71,Castelnaudary,France,43.2942446,1.9793129,,Dissolved fraction,,,1,,,,Treboul à Castelnaudary 2,6177910.0,,,
19429,Demonstration passive sampling,Real Sample,River water Treboul INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",70,Castelnaudary,France,43.2942446,1.9793129,,Dissolved fraction,,,1,,,,Treboul à Castelnaudary 2,6177910.0,,,
19430,Demonstration passive sampling,Real Sample,River water Luech INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",71,Genolhac,France,44.3240304,3.9608982,,Dissolved fraction,,,1,,,,Luech à Genolhac,6118550.0,,,
19431,Demonstration passive sampling,Real Sample,River water Luech INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",70,Genolhac,France,44.3240304,3.9608982,,Dissolved fraction,,,1,,,,Luech à Genolhac,6118550.0,,,
19432,Demonstration passive sampling,Real Sample,River water Iton INERIS,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",71,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19433,Demonstration passive sampling,Real Sample,River water Iton INERIS,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",70,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19434,Demonstration passive sampling,Real Sample,River water Hers INERIS,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",71,St Sauveur,France,43.7504431,1.3805563,,Dissolved fraction,,,1,,,,L'Hers mort au niveau de St-Sauveur,5156950.0,,,
19435,Demonstration passive sampling,Real Sample,River water Hers INERIS,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",70,St Sauveur,France,43.7504431,1.3805563,,Dissolved fraction,,,1,,,,L'Hers mort au niveau de St-Sauveur,5156950.0,,,
19436,Demonstration passive sampling,Real Sample,Coastal water Etang du Gol INERIS,"Wed, 06/06/2018 - 22:00","Wed, 05/02/2018 - 22:00",71,Saint Louis,France,-21.2909794,55.3914211,,Dissolved fraction,,,1,,,,L'Etang du Gol à la réunion,,,,
19437,Demonstration passive sampling,Real Sample,Coastal water Etang du Gol INERIS,"Wed, 06/06/2018 - 22:00","Wed, 05/02/2018 - 22:00",70,Saint Louis,France,-21.2909794,55.3914211,,Dissolved fraction,,,1,,,,L'Etang du Gol à la réunion,,,,
19438,Demonstration passive sampling,Real Sample,River water Escaut INERIS,"Wed, 05/16/2018 - 22:00","Wed, 04/11/2018 - 22:00",71,Fresnes sur Escaut,France,50.4259671,3.581115,,Dissolved fraction,,,1,,,,L'Escaut canalisé à Fresnes sur Escaut,1016000.0,,,
19439,Demonstration passive sampling,Real Sample,River water Escaut INERIS,"Wed, 05/16/2018 - 22:00","Wed, 04/11/2018 - 22:00",70,Fresnes sur Escaut,France,50.4259671,3.581115,,Dissolved fraction,,,1,,,,L'Escaut canalisé à Fresnes sur Escaut,1016000.0,,,
19440,Demonstration passive sampling,Real Sample,River water Tolzac INERIS,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",71,Vares,France,44.4405828,0.3878052,,Dissolved fraction,,,1,,,,Le Tolzac à Varès,5083585.0,,,
19441,Demonstration passive sampling,Real Sample,River water Tolzac INERIS,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",70,Vares,France,44.4405828,0.3878052,,Dissolved fraction,,,1,,,,Le Tolzac à Varès,5083585.0,,,
19442,Demonstration passive sampling,Blank Sample,Water blank 1 INERIS,"Thu, 08/23/2018 - 22:00","Thu, 07/19/2018 - 22:00",71,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19443,Demonstration passive sampling,Blank Sample,Water blank 1 INERIS,"Thu, 08/23/2018 - 22:00","Thu, 07/19/2018 - 22:00",70,Paris,France,0.1,0.1,,Dissolved fraction,,,0,,,,Blank,,,,
19444,Demonstration passive sampling,Real Sample,River water Perou INERIS,"Fri, 03/02/2018 - 22:00","Fri, 01/26/2018 - 22:00",71,Capesterre-Belle-Eau,France,16.0541025,-61.5671423,,Dissolved fraction,,,1,,,,Le Pérou en Guadeloupe,10520050.0,,,
19445,Demonstration passive sampling,Real Sample,River water Perou INERIS,"Fri, 03/02/2018 - 22:00","Fri, 01/26/2018 - 22:00",70,Capesterre-Belle-Eau,France,16.0541025,-61.5671423,,Dissolved fraction,,,1,,,,Le Pérou en Guadeloupe,10520050.0,,,
19446,Demonstration passive sampling,Real Sample,River water Clain INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",71,Poitiers,France,46.752071,0.498495,,Dissolved fraction,,,1,,,,Le Clain en aval de Poitiers,4085500.0,,,
19447,Demonstration passive sampling,Real Sample,River water Clain INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",70,Poitiers,France,46.752071,0.498495,,Dissolved fraction,,,1,,,,Le Clain en aval de Poitiers,4085500.0,,,
19448,Demonstration passive sampling,Real Sample,River water Souffel INERIS,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",71,Mundolsheim,France,48.639544,7.7210926,,Dissolved fraction,,,1,,,,La Souffel à Mundolsheim,2037500.0,,,
19449,Demonstration passive sampling,Real Sample,River water Souffel INERIS,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",70,Mundolsheim,France,48.639544,7.7210926,,Dissolved fraction,,,1,,,,La Souffel à Mundolsheim,2037500.0,,,
19450,Demonstration passive sampling,Real Sample,River water Rosselle INERIS,"Mon, 03/26/2018 - 22:00","Mon, 02/19/2018 - 22:00",71,Petite-Rosselle,France,49.2112058,6.8345078,,Dissolved fraction,,,1,,,,La Rosselle à Petite-Rosselle,2103800.0,,,
19451,Demonstration passive sampling,Real Sample,River water Rosselle INERIS,"Mon, 03/26/2018 - 22:00","Mon, 02/19/2018 - 22:00",70,Petite-Rosselle,France,49.2112058,6.8345078,,Dissolved fraction,,,1,,,,La Rosselle à Petite-Rosselle,2103800.0,,,
19452,Demonstration passive sampling,Real Sample,River water Risle INERIS,"Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",71,Ambenay,France,48.838889,0.7232268,,Dissolved fraction,,,1,,,,La Risle à Ambenay 2,3219780.0,,,
19453,Demonstration passive sampling,Real Sample,River water Risle INERIS,"Wed, 03/28/2018 - 22:00","Wed, 02/21/2018 - 22:00",70,Ambenay,France,48.838889,0.7232268,,Dissolved fraction,,,1,,,,La Risle à Ambenay 2,3219780.0,,,
19454,Demonstration passive sampling,Real Sample,River water Boralde INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",71,Espalion,France,44.5303039,2.7921847,,Dissolved fraction,,,1,,,,La Boralde Flaujaguèse en amont d'Espalion,5099170.0,,,
19455,Demonstration passive sampling,Real Sample,River water Boralde INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",70,Espalion,France,44.5303039,2.7921847,,Dissolved fraction,,,1,,,,La Boralde Flaujaguèse en amont d'Espalion,5099170.0,,,
19456,Demonstration passive sampling,Real Sample,Coastal water Lazaret INERIS,"Mon, 04/23/2018 - 22:00","Mon, 03/19/2018 - 22:00",71,Toulon,France,43.08065,5.9022546,,Dissolved fraction,,,1,,,,La baie du Lazaret (Rade Toulon),,,,
19457,Demonstration passive sampling,Real Sample,Coastal water Lazaret INERIS,"Mon, 04/23/2018 - 22:00","Mon, 03/19/2018 - 22:00",70,Toulon,France,43.08065,5.9022546,,Dissolved fraction,,,1,,,,La baie du Lazaret (Rade Toulon),,,,
19458,Demonstration passive sampling,Real Sample,River water Jalle INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",71,Bordeaux,France,44.9136086,-0.5610629,,Dissolved fraction,,,1,,,,Jalle de Blanquefort à Bordeaux,5073800.0,,,
19459,Demonstration passive sampling,Real Sample,River water Jalle INERIS,"Tue, 11/21/2017 - 22:00","Tue, 10/17/2017 - 22:00",70,Bordeaux,France,44.9136086,-0.5610629,,Dissolved fraction,,,1,,,,Jalle de Blanquefort à Bordeaux,5073800.0,,,
19460,Demonstration passive sampling,Real Sample,River water Giers INERIS,"Wed, 01/17/2018 - 22:00","Wed, 12/13/2017 - 22:00",71,Givors,France,45.578746,4.7389532,,Dissolved fraction,,,1,,,,Gier à Givors,6097000.0,,,
19461,Demonstration passive sampling,Real Sample,River water Giers INERIS,"Wed, 01/17/2018 - 22:00","Wed, 12/13/2017 - 22:00",70,Givors,France,45.578746,4.7389532,,Dissolved fraction,,,1,,,,Gier à Givors,6097000.0,,,
19462,Demonstration passive sampling,Real Sample,River water Grand Galion INERIS,"Wed, 03/07/2018 - 22:00","Wed, 01/31/2018 - 22:00",71,La Trinite,France,14.71704,-60.96029,,Dissolved fraction,,,1,,,,Grand Galion  en Martinique,8225101.0,,,
19463,Demonstration passive sampling,Real Sample,River water Grand Galion INERIS,"Wed, 03/07/2018 - 22:00","Wed, 01/31/2018 - 22:00",70,La Trinite,France,14.71704,-60.96029,,Dissolved fraction,,,1,,,,Grand Galion  en Martinique,8225101.0,,,
19464,Demonstration passive sampling,Real Sample,Coastal water Antifer INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",71,Etretat,France,49.6857529,0.1619925,,Dissolved fraction,,,1,,,,Antifer,5010108.0,,,
19465,Demonstration passive sampling,Real Sample,Coastal water Antifer INERIS,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",70,Etretat,France,49.6857529,0.1619925,,Dissolved fraction,,,1,,,,Antifer,5010108.0,,,
19466,Demonstration passive sampling,Real Sample,River water Allier INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",71,Chasserades,France,44.5636408,3.8509198,,Dissolved fraction,,,1,,,,Allier à Chasserades,4026500.0,,,
19467,Demonstration passive sampling,Real Sample,River water Allier INERIS,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",70,Chasserades,France,44.5636408,3.8509198,,Dissolved fraction,,,1,,,,Allier à Chasserades,4026500.0,,,
19470,Demonstration passive sampling,Real Sample,River water Iton BRGM,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",77,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19471,Demonstration passive sampling,Real Sample,River water Iton BRGM,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",76,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19474,Demonstration passive sampling,Real Sample,POCIS River water Vilaine BRGM,"Wed, 11/22/2017 - 22:00","Wed, 10/18/2017 - 22:00",77,Guichen,France,48.0026743,-1.7739848,,Dissolved fraction,,,1,,,,Vilaine à Guichen,4209990.0,,,
19475,Demonstration passive sampling,Real Sample,POCIS River water Vilaine BRGM,"Wed, 11/22/2017 - 22:00","Wed, 10/18/2017 - 22:00",76,Guichen,France,48.0026743,-1.7739848,,Dissolved fraction,,,1,,,,Vilaine à Guichen,4209990.0,,,
19480,Demonstration passive sampling,Real Sample,POCIS River water Treboul BRGM,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",77,Castelnaudary,France,43.2942446,1.9793129,,Dissolved fraction,,,1,,,,Treboul à Castelnaudary 2,6177910.0,,,
19481,Demonstration passive sampling,Real Sample,POCIS River water Treboul BRGM,"Tue, 04/10/2018 - 22:00","Tue, 03/06/2018 - 22:00",76,Castelnaudary,France,43.2942446,1.9793129,,Dissolved fraction,,,1,,,,Treboul à Castelnaudary 2,6177910.0,,,
19482,Demonstration passive sampling,Real Sample,POCIS River water Luech BRGM,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",77,Genolhac,France,44.3240304,3.9608982,,Dissolved fraction,,,1,,,,Luech à Genolhac,6118550.0,,,
19483,Demonstration passive sampling,Real Sample,POCIS River water Luech BRGM,"Wed, 04/18/2018 - 22:00","Wed, 03/14/2018 - 22:00",76,Genolhac,France,44.3240304,3.9608982,,Dissolved fraction,,,1,,,,Luech à Genolhac,6118550.0,,,
19484,Demonstration passive sampling,Real Sample,POCIS River water Iton BRGM,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",77,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19485,Demonstration passive sampling,Real Sample,POCIS River water Iton BRGM,"Tue, 03/27/2018 - 22:00","Tue, 02/20/2018 - 22:00",76,Normanville,France,49.0801811,1.1518693,,Dissolved fraction,,,1,,,,L'Iton à Normanville,3199200.0,,,
19486,Demonstration passive sampling,Real Sample,POCIS River water Hers BRGM,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",77,St Sauveur,France,43.7504431,1.3805563,,Dissolved fraction,,,1,,,,L'Hers mort au niveau de St-Sauveur,5156950.0,,,
19487,Demonstration passive sampling,Real Sample,POCIS River water Hers BRGM,"Tue, 05/22/2018 - 22:00","Tue, 04/17/2018 - 22:00",76,St Sauveur,France,43.7504431,1.3805563,,Dissolved fraction,,,1,,,,L'Hers mort au niveau de St-Sauveur,5156950.0,,,
