ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
20021,Dnieper Monitoring,Real Sample,River water 22 from Inhulets river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Andriivka,Ukraine,47.603253,33.212008,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Inhulets river,Dnieper and its tributaries River Basin,,,
20022,Dnieper Monitoring,Real Sample,River water 22 from Inhulets river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Andriivka,Ukraine,47.603253,33.212008,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Inhulets river,Dnieper and its tributaries River Basin,,,
20023,Dnieper Monitoring,Real Sample,River water 21 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kremenchuk,Ukraine,49.081,33.286,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dnieper river,Dnieper and its tributaries River Basin,,,
20024,Dnieper Monitoring,Real Sample,River water 21 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kremenchuk,Ukraine,49.081,33.286,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dnieper river,Dnieper and its tributaries River Basin,,,
20025,Dnieper Monitoring,Real Sample,River water 20 from Pripyat river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Chornobyl,Ukraine,51.291389,30.225,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Pripyat river,Dnieper and its tributaries River Basin,,,
20026,Dnieper Monitoring,Real Sample,River water 20 from Pripyat river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Chornobyl,Ukraine,51.291389,30.225,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Pripyat river,Dnieper and its tributaries River Basin,,,
20027,Dnieper Monitoring,Real Sample,River water 19 from Samotkan' river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Vil'ni Khutory,Ukraine,48.5206,34.0886,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Samotkan' river,Dnieper and its tributaries River Basin,,,
20028,Dnieper Monitoring,Real Sample,River water 19 from Samotkan' river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Vil'ni Khutory,Ukraine,48.5206,34.0886,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Samotkan' river,Dnieper and its tributaries River Basin,,,
20029,Dnieper Monitoring,Real Sample,River water 18 from Sluch river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Novohrad-Volynskyi,Ukraine,50.574561,27.650556,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Sluch river,Dnieper and its tributaries River Basin,,,
20030,Dnieper Monitoring,Real Sample,River water 18 from Sluch river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Novohrad-Volynskyi,Ukraine,50.574561,27.650556,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Sluch river,Dnieper and its tributaries River Basin,,,
20031,Dnieper Monitoring,Real Sample,River water 17 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Oleksandrivka,Ukraine,46.598464,32.118136,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dnieper river,Dnieper and its tributaries River Basin,,,
20032,Dnieper Monitoring,Real Sample,River water 17 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Oleksandrivka,Ukraine,46.598464,32.118136,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dnieper river,Dnieper and its tributaries River Basin,,,
20033,Dnieper Monitoring,Real Sample,River water 16 from Teteriv river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Zhytomyr,Ukraine,50.224472,28.713444,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Teteriv river,Dnieper and its tributaries River Basin,,,
20034,Dnieper Monitoring,Real Sample,River water 16 from Teteriv river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Zhytomyr,Ukraine,50.224472,28.713444,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Teteriv river,Dnieper and its tributaries River Basin,,,
20035,Dnieper Monitoring,Real Sample,River water 15 from Khomora river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Poninka,Ukraine,50.188611,27.559306,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Khomora river,Dnieper and its tributaries River Basin,,,
20036,Dnieper Monitoring,Real Sample,River water 15 from Khomora river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Poninka,Ukraine,50.188611,27.559306,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Khomora river,Dnieper and its tributaries River Basin,,,
20037,Dnieper Monitoring,Real Sample,River water 14 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kiev,Ukraine,50.551,30.569,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20038,Dnieper Monitoring,Real Sample,River water 14 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kiev,Ukraine,50.551,30.569,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20039,Dnieper Monitoring,Real Sample,River water 13 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kamin',Ukraine,52.286669,33.367953,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20040,Dnieper Monitoring,Real Sample,River water 13 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kamin',Ukraine,52.286669,33.367953,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20041,Dnieper Monitoring,Real Sample,River water 12 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Chernihiv,Ukraine,51.457361,31.299472,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20042,Dnieper Monitoring,Real Sample,River water 12 from Desna river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Chernihiv,Ukraine,51.457361,31.299472,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Desna river,Dnieper and its tributaries River Basin,,,
20043,Dnieper Monitoring,Real Sample,River water 11 from Ustya river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Rivne,Ukraine,50.651267,26.246125,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Ustya river,Dnieper and its tributaries River Basin,,,
20044,Dnieper Monitoring,Real Sample,River water 11 from Ustya river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Rivne,Ukraine,50.651267,26.246125,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Ustya river,Dnieper and its tributaries River Basin,,,
20045,Dnieper Monitoring,Real Sample,River water 10 from Seym river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Pisky,Ukraine,51.234058,34.099636,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Seym river,Dnieper and its tributaries River Basin,,,
20046,Dnieper Monitoring,Real Sample,River water 10 from Seym river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Pisky,Ukraine,51.234058,34.099636,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Seym river,Dnieper and its tributaries River Basin,,,
20047,Dnieper Monitoring,Real Sample,River water 09 from Vorskla river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Poltava,Ukraine,49.56,34.594,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Vorskla river,Dnieper and its tributaries River Basin,,,
20048,Dnieper Monitoring,Real Sample,River water 09 from Vorskla river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Poltava,Ukraine,49.56,34.594,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Vorskla river,Dnieper and its tributaries River Basin,,,
20049,Dnieper Monitoring,Real Sample,River water 08 from Ros river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Yablunivka,Ukraine,49.4,31.236,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Ros river,Dnieper and its tributaries River Basin,,,
20050,Dnieper Monitoring,Real Sample,River water 08 from Ros river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Yablunivka,Ukraine,49.4,31.236,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Ros river,Dnieper and its tributaries River Basin,,,
20051,Dnieper Monitoring,Real Sample,River water 07 from Inhulets river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kryvyi Rih,Ukraine,47.884153,33.341992,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Inhulets river,Dnieper and its tributaries River Basin,,,
20052,Dnieper Monitoring,Real Sample,River water 07 from Inhulets river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kryvyi Rih,Ukraine,47.884153,33.341992,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Inhulets river,Dnieper and its tributaries River Basin,,,
20053,Dnieper Monitoring,Real Sample,River water 06 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kherson,Ukraine,46.592447,32.475397,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20054,Dnieper Monitoring,Real Sample,River water 06 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kherson,Ukraine,46.592447,32.475397,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20055,Dnieper Monitoring,Real Sample,River water 05 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Zaporizhzhia,Ukraine,47.759036,35.166067,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20056,Dnieper Monitoring,Real Sample,River water 05 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Zaporizhzhia,Ukraine,47.759036,35.166067,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20057,Dnieper Monitoring,Real Sample,River water 04 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Dnipo,Ukraine,48.312367,35.144106,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20058,Dnieper Monitoring,Real Sample,River water 04 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Dnipo,Ukraine,48.312367,35.144106,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20059,Dnieper Monitoring,Real Sample,River water 03 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kamianka,Ukraine,51.911397,30.821611,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20060,Dnieper Monitoring,Real Sample,River water 03 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kamianka,Ukraine,51.911397,30.821611,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20061,Dnieper Monitoring,Real Sample,River water 02 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kiev,Ukraine,50.325722,30.647628,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20062,Dnieper Monitoring,Real Sample,River water 02 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kiev,Ukraine,50.325722,30.647628,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20063,Dnieper Monitoring,Real Sample,River water 01 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kiev,Ukraine,50.3168,30.633358,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20064,Dnieper Monitoring,Real Sample,River water 01 from Dnieper river,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kiev,Ukraine,50.3168,30.633358,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20065,Dnieper Monitoring,Blank Sample,Blank river water for Dnieper monitoring,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",11,Kiev,Ukraine,50.422935,30.586269,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
20066,Dnieper Monitoring,Blank Sample,Blank river water for Dnieper monitoring,"Sat, 10/10/2020 - 22:00","Sat, 09/05/2020 - 22:00",10,Kiev,Ukraine,50.422935,30.586269,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,Dniper river,Dnieper and its tributaries River Basin,,,
