ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
22264,Joint Danube Survey 3,Real Sample,JDS27 Hercegszanto,"Fri, 08/30/2013 - 22:00","Fri, 07/26/2013 - 22:00",10,Mohacs,Hungary,45.91455,18.80593,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22265,Joint Danube Survey 3,Real Sample,JDS28 Upstream Drava,"Sat, 08/31/2013 - 22:00","Sat, 07/27/2013 - 22:00",10,Osijek,Croatia,45.55537,18.91448,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22266,Joint Danube Survey 3,Real Sample,JDS29 Drava (rkm 1.4),"Sat, 08/31/2013 - 22:00","Sat, 07/27/2013 - 22:00",10,Osijek,Croatia,45.54585,18.91515,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22267,Joint Danube Survey 3,Real Sample,JDS30 Downstream Drava (Erdut-Bogojevo),"Sat, 08/31/2013 - 22:00","Sat, 07/27/2013 - 22:00",10,Osijek,Croatia,45.52785,19.07598,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22268,Joint Danube Survey 3,Real Sample,JDS31 Ilok-Backa Palanka,"Sun, 09/01/2013 - 22:00","Sun, 07/28/2013 - 22:00",10,Ilok,Croatia,45.23158,19.3606,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22269,Joint Danube Survey 3,Real Sample,JDS32 Upstream Novi-Sad,"Mon, 09/02/2013 - 22:00","Mon, 07/29/2013 - 22:00",10,Novi Sad,Serbia,45.22172,19.8013,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22270,Joint Danube Survey 3,Real Sample,JDS33 Downstream Novi-Sad,"Tue, 09/03/2013 - 22:00","Tue, 07/30/2013 - 22:00",10,Novi Sad,Serbia,45.26105,19.88575,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22271,Joint Danube Survey 3,Real Sample,JDS34 Upstream Tisa (Stari Slankamen),"Tue, 09/03/2013 - 22:00","Tue, 07/30/2013 - 22:00",10,Novi Sad,Serbia,45.14748,20.25892,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22272,Joint Danube Survey 3,Real Sample,JDS35 Tisa (rkm 1.0),"Tue, 09/03/2013 - 22:00","Tue, 07/30/2013 - 22:00",10,Novi Sad,Serbia,45.147,20.28087,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22273,Joint Danube Survey 3,Real Sample,JDS36 Downstream Tisa-Upstream Sava (Belegis),"Wed, 09/04/2013 - 22:00","Wed, 07/31/2013 - 22:00",10,Belgrade,Serbia,45.0175,20.365,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22274,Joint Danube Survey 3,Real Sample,JDS37 Sava (rkm 7.0),"Wed, 09/04/2013 - 22:00","Wed, 07/31/2013 - 22:00",10,Belgrade,Serbia,44.793,20.39607,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22275,Joint Danube Survey 3,Real Sample,JDS38 Upstream Pancevo-Downstream Sava,"Fri, 09/06/2013 - 22:00","Fri, 08/02/2013 - 22:00",10,Belgrade,Serbia,44.84943,20.57403,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22276,Joint Danube Survey 3,Real Sample,JDS39 Downstream Pancevo,"Fri, 09/06/2013 - 22:00","Fri, 08/02/2013 - 22:00",10,Pancevo,Serbia,44.81447,20.64443,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22277,Joint Danube Survey 3,Real Sample,JDS40 Upstream Velika Morava,"Sat, 09/07/2013 - 22:00","Sat, 08/03/2013 - 22:00",10,Smederevo,Serbia,44.71967,21.00352,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22278,Joint Danube Survey 3,Real Sample,JDS41 Velika Morava,"Sat, 09/07/2013 - 22:00","Sat, 08/03/2013 - 22:00",10,Smederevo,Serbia,44.70927,21.0357,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22279,Joint Danube Survey 3,Real Sample,JDS42 Downstream Velika Morava,"Sat, 09/07/2013 - 22:00","Sat, 08/03/2013 - 22:00",10,Smederevo,Serbia,44.73335,21.12282,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22280,Joint Danube Survey 3,Real Sample,JDS43 Banatska Palanka-Bazias,"Sun, 09/08/2013 - 22:00","Sun, 08/04/2013 - 22:00",10,Pozarevac,Serbia,44.8051,21.3838,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22281,Joint Danube Survey 3,Real Sample,JDS44 Irongate reservoir (Golubac-Koronin),"Mon, 09/09/2013 - 22:00","Mon, 08/05/2013 - 22:00",10,Smederevo,Serbia,44.66457,21.68623,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22282,Joint Danube Survey 3,Real Sample,JDS45 Irongate reservoir (Tekija-Orsova),"Mon, 09/09/2013 - 22:00","Mon, 08/05/2013 - 22:00",10,Pozarevac,Serbia,44.68693,22.4045,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22283,Joint Danube Survey 3,Real Sample,JDS46 Vrbica-Simijan,"Tue, 09/10/2013 - 22:00","Tue, 08/06/2013 - 22:00",10,Bor,Serbia,44.60164,22.70496,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22284,Joint Danube Survey 3,Real Sample,JDS47 Upstream Timok (Rudujevac-Gruia),"Thu, 09/12/2013 - 22:00","Thu, 08/08/2013 - 22:00",10,Zajecar,Serbia,44.26092,22.68498,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22285,Joint Danube Survey 3,Real Sample,JDS48 Timok (rkm 0.2),"Thu, 09/12/2013 - 22:00","Thu, 08/08/2013 - 22:00",10,Zajecar,Serbia,44.21492,22.67215,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22286,Joint Danube Survey 3,Real Sample,JDS49 Pristol-Novo Selo Harbour,"Fri, 09/13/2013 - 22:00","Fri, 08/09/2013 - 22:00",10,Craiova,Romania,44.1723,22.78217,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22287,Joint Danube Survey 3,Real Sample,JDS50 Downstream Kozloduy,"Sat, 09/14/2013 - 22:00","Sat, 08/10/2013 - 22:00",10,Orjahovo,Bulgaria,43.74865,23.89745,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22288,Joint Danube Survey 3,Real Sample,JDS51 Iskar (rkm 0.3),"Sat, 09/14/2013 - 22:00","Sat, 08/10/2013 - 22:00",10,Novi Iskar,Bulgaria,43.7299,24.44382,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22289,Joint Danube Survey 3,Real Sample,JDS52 Downstream Olt,"Sun, 09/15/2013 - 22:00","Sun, 08/11/2013 - 22:00",10,,Romania,43.7105,24.8062,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22290,Joint Danube Survey 3,Real Sample,JDS53 Downstream Zimnicea-Svishtov,"Sun, 09/15/2013 - 22:00","Sun, 08/11/2013 - 22:00",10,Turnu Magurele,Romania,43.61958,25.40108,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22291,Joint Danube Survey 3,Real Sample,JDS54 Jantra (rkm 1.0),"Mon, 09/16/2013 - 22:00","Mon, 08/12/2013 - 22:00",10,Svistov,Bulgaria,43.63748,25.56987,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22292,Joint Danube Survey 3,Real Sample,JDS55 Downstream Jantra,"Mon, 09/16/2013 - 22:00","Mon, 08/12/2013 - 22:00",10,Contesti,Romania,43.67102,25.61777,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22293,Joint Danube Survey 3,Real Sample,JDS56 Russenski Lom,"Mon, 09/16/2013 - 22:00","Mon, 08/12/2013 - 22:00",10,Ruse,Bulgaria,43.83533,25.93036,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22294,Joint Danube Survey 3,Real Sample,JDS57 Downstream Ruse-Giurgiu,"Wed, 09/18/2013 - 22:00","Wed, 08/14/2013 - 22:00",10,Ruse,Bulgaria,43.88958,26.01485,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22295,Joint Danube Survey 3,Real Sample,JDS58 Arges,"Wed, 09/18/2013 - 22:00","Wed, 08/14/2013 - 22:00",10,Curcani,Romania,44.06152,26.61783,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22296,Joint Danube Survey 3,Real Sample,JDS59 Downstream Arges,"Thu, 09/19/2013 - 22:00","Thu, 08/15/2013 - 22:00",10,Curcani,Romania,44.06195,26.65427,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22297,Joint Danube Survey 3,Real Sample,JDS60 Chiciu-Silistra,"Thu, 09/19/2013 - 22:00","Thu, 08/15/2013 - 22:00",10,Calarasi,Romania,44.11602,27.23506,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22298,Joint Danube Survey 3,Real Sample,JDS61 Giurgeni,"Fri, 09/20/2013 - 22:00","Fri, 08/16/2013 - 22:00",10,Harsova,Romania,44.77612,27.8636,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22299,Joint Danube Survey 3,Real Sample,JDS62 Braila,"Sat, 09/21/2013 - 22:00","Sat, 08/17/2013 - 22:00",10,Braila,Romania,45.30082,27.99722,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22300,Joint Danube Survey 3,Real Sample,JDS63 Siret (rkm 1.0),"Sun, 09/22/2013 - 22:00","Sun, 08/18/2013 - 22:00",10,Galati,Romania,45.39908,28.0108,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22301,Joint Danube Survey 3,Real Sample,JDS64 Prut (rkm 1.0),"Sun, 09/22/2013 - 22:00","Sun, 08/18/2013 - 22:00",10,Galati,Romania,45.47157,28.197,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22302,Joint Danube Survey 3,Real Sample,JDS65 Reni,"Sun, 09/22/2013 - 22:00","Sun, 08/18/2013 - 22:00",10,Galati,Romania,45.4563,28.26013,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22303,Joint Danube Survey 3,Real Sample,JDS66 Vilkova - Chilia arm-Kilia arm,"Tue, 09/24/2013 - 22:00","Tue, 08/20/2013 - 22:00",10,Tulcea,Romania,45.39369,29.58075,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22304,Joint Danube Survey 3,Real Sample,JDS67 Sulina arm,"Wed, 09/25/2013 - 22:00","Wed, 08/21/2013 - 22:00",10,Tulcea,Romania,45.194,28.95938,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
22305,Joint Danube Survey 3,Real Sample,JDS68 Sf.Gheorghe arm,"Thu, 09/26/2013 - 01:00","Thu, 08/22/2013 - 01:00",10,Tulcea,,45.15937,28.9067,,Whole water with determination on each separate phase (sum of all phases),,,0.2,,,,Danube River Basin,Danube River Basin,,,
