ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Capacity population equivalent,Daily flow m^3/day,Dissolved organic carbon (mg/L),MES Dry matter content (mg/L),pH,Proxy pressures,River basin,Sludge retention time (days),Temperature (°C),Type of industry,Type of tertiary treatment,Type of treatment plant,Type of wastewater,Type of wastewater sample,Volume of the reactor (m^3),Wastewater fraction,Latitude.1,matrix
18759,EODY,Real Sample,Influent wasterwater EODY001 collected from Heraklion at 04 Feb 2021,"Thu, 02/04/2021 - 22:00","Thu, 12/31/2020 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18760,EODY,Real Sample,Influent wasterwater EODY004 collected from Heraklion at 09 Feb 2021,"Tue, 02/09/2021 - 22:00","Tue, 01/05/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18761,EODY,Real Sample,Influent wasterwater EODY004 collected from Heraklion at 09 Feb 2021,"Tue, 02/09/2021 - 22:00","Tue, 01/05/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18762,EODY,Real Sample,Influent wasterwater EODY008 collected from Heraklion at 11 Feb 2021,"Thu, 02/11/2021 - 22:00","Thu, 01/07/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18763,EODY,Real Sample,Influent wasterwater EODY008 collected from Heraklion at 11 Feb 2021,"Thu, 02/11/2021 - 22:00","Thu, 01/07/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18764,EODY,Real Sample,Influent wasterwater EODY012 collected from Heraklion at 16 Feb 2021,"Tue, 02/16/2021 - 22:00","Tue, 01/12/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18765,EODY,Real Sample,Influent wasterwater EODY012 collected from Heraklion at 16 Feb 2021,"Tue, 02/16/2021 - 22:00","Tue, 01/12/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18766,EODY,Real Sample,Influent wasterwater EODY016 collected from Heraklion at 18 Feb 2021,"Thu, 02/18/2021 - 22:00","Thu, 01/14/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18767,EODY,Real Sample,Influent wasterwater EODY016 collected from Heraklion at 18 Feb 2021,"Thu, 02/18/2021 - 22:00","Thu, 01/14/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18768,EODY,Real Sample,Influent wasterwater EODY021 collected from Heraklion at 23 Feb 2021,"Tue, 02/23/2021 - 22:00","Tue, 01/19/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18769,EODY,Real Sample,Influent wasterwater EODY021 collected from Heraklion at 23 Feb 2021,"Tue, 02/23/2021 - 22:00","Tue, 01/19/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18770,EODY,Real Sample,Influent wasterwater EODY024 collected from Heraklion at 24 Feb 2021,"Wed, 02/24/2021 - 22:00","Wed, 01/20/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18771,EODY,Real Sample,Influent wasterwater EODY024 collected from Heraklion at 24 Feb 2021,"Wed, 02/24/2021 - 22:00","Wed, 01/20/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,33000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18772,EODY,Real Sample,Influent wasterwater EODY028 collected from Heraklion at 01 Mar 2021,"Mon, 03/01/2021 - 22:00","Mon, 01/25/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,34402,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18773,EODY,Real Sample,Influent wasterwater EODY028 collected from Heraklion at 01 Mar 2021,"Mon, 03/01/2021 - 22:00","Mon, 01/25/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,34402,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18774,EODY,Real Sample,Influent wasterwater EODY032 collected from Heraklion at 04 Mar 2021,"Thu, 03/04/2021 - 22:00","Thu, 01/28/2021 - 22:00",11,Heraklion,Greece,35.308898,25.111535,144117,32150,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18775,EODY,Real Sample,Influent wasterwater EODY032 collected from Heraklion at 04 Mar 2021,"Thu, 03/04/2021 - 22:00","Thu, 01/28/2021 - 22:00",10,Heraklion,Greece,35.308898,25.111535,144117,32150,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,35.308898,wastewater
18776,EODY,Real Sample,Influent wasterwater EODY036 collected from Thessaloniki at 02 Mar 2021,"Tue, 03/02/2021 - 22:00","Tue, 01/26/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,127700,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18777,EODY,Real Sample,Influent wasterwater EODY036 collected from Thessaloniki at 02 Mar 2021,"Tue, 03/02/2021 - 22:00","Tue, 01/26/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,127700,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18778,EODY,Real Sample,Influent wasterwater EODY037 collected from Thessaloniki at 04 Mar 2021,"Thu, 03/04/2021 - 22:00","Thu, 01/28/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,133600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18779,EODY,Real Sample,Influent wasterwater EODY037 collected from Thessaloniki at 04 Mar 2021,"Thu, 03/04/2021 - 22:00","Thu, 01/28/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,133600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18780,EODY,Real Sample,Influent wasterwater EODY038 collected from Thessaloniki at 08 Mar 2021,"Mon, 03/08/2021 - 22:00","Mon, 02/01/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,149950,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18781,EODY,Real Sample,Influent wasterwater EODY038 collected from Thessaloniki at 08 Mar 2021,"Mon, 03/08/2021 - 22:00","Mon, 02/01/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,149950,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18782,EODY,Real Sample,Influent wasterwater EODY039 collected from Thessaloniki at 09 Mar 2021,"Tue, 03/09/2021 - 22:00","Tue, 02/02/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,168000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18783,EODY,Real Sample,Influent wasterwater EODY039 collected from Thessaloniki at 09 Mar 2021,"Tue, 03/09/2021 - 22:00","Tue, 02/02/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,168000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18784,EODY,Real Sample,Influent wasterwater EODY040 collected from Thessaloniki at 11 Mar 2021,"Thu, 03/11/2021 - 22:00","Thu, 02/04/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,170350,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18785,EODY,Real Sample,Influent wasterwater EODY040 collected from Thessaloniki at 11 Mar 2021,"Thu, 03/11/2021 - 22:00","Thu, 02/04/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,170350,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18786,EODY,Real Sample,Influent wasterwater EODY041 collected from Thessaloniki at 15 Mar 2021,"Mon, 03/15/2021 - 22:00","Mon, 02/08/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,134000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18787,EODY,Real Sample,Influent wasterwater EODY041 collected from Thessaloniki at 15 Mar 2021,"Mon, 03/15/2021 - 22:00","Mon, 02/08/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,134000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18788,EODY,Real Sample,Influent wasterwater EODY042 collected from Thessaloniki at 19 Mar 2021,"Fri, 03/19/2021 - 22:00","Fri, 02/12/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,137300,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18789,EODY,Real Sample,Influent wasterwater EODY042 collected from Thessaloniki at 19 Mar 2021,"Fri, 03/19/2021 - 22:00","Fri, 02/12/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,137300,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18790,EODY,Real Sample,Influent wasterwater EODY043 collected from Thessaloniki at 22 Mar 2021,"Mon, 03/22/2021 - 22:00","Mon, 02/15/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,139100,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18791,EODY,Real Sample,Influent wasterwater EODY043 collected from Thessaloniki at 22 Mar 2021,"Mon, 03/22/2021 - 22:00","Mon, 02/15/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,139100,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18792,EODY,Real Sample,Influent wasterwater EODY044 collected from Thessaloniki at 17 Mar 2021,"Wed, 03/17/2021 - 22:00","Wed, 02/10/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,113700,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18793,EODY,Real Sample,Influent wasterwater EODY044 collected from Thessaloniki at 17 Mar 2021,"Wed, 03/17/2021 - 22:00","Wed, 02/10/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,113700,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18794,EODY,Real Sample,Influent wasterwater EODY045 collected from Thessaloniki at 24 Mar 2021,"Wed, 03/24/2021 - 22:00","Wed, 02/17/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,129600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18795,EODY,Real Sample,Influent wasterwater EODY045 collected from Thessaloniki at 24 Mar 2021,"Wed, 03/24/2021 - 22:00","Wed, 02/17/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,129600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18796,EODY,Real Sample,Influent wasterwater EODY046 collected from Thessaloniki at 26 Mar 2021,"Fri, 03/26/2021 - 22:00","Fri, 02/19/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,126600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18797,EODY,Real Sample,Influent wasterwater EODY046 collected from Thessaloniki at 26 Mar 2021,"Fri, 03/26/2021 - 22:00","Fri, 02/19/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,126600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18798,EODY,Real Sample,Influent wasterwater EODY047 collected from Thessaloniki at 29 Mar 2021,"Mon, 03/29/2021 - 22:00","Mon, 02/22/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,127800,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18799,EODY,Real Sample,Influent wasterwater EODY047 collected from Thessaloniki at 29 Mar 2021,"Mon, 03/29/2021 - 22:00","Mon, 02/22/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,127800,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18800,EODY,Real Sample,Influent wasterwater EODY048 collected from Thessaloniki at 31 Mar 2021,"Wed, 03/31/2021 - 22:00","Wed, 02/24/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,131350,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18801,EODY,Real Sample,Influent wasterwater EODY048 collected from Thessaloniki at 31 Mar 2021,"Wed, 03/31/2021 - 22:00","Wed, 02/24/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,131350,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18802,EODY,Real Sample,Influent wasterwater EODY049 collected from Thessaloniki at 02 Apr 2021,"Fri, 04/02/2021 - 22:00","Fri, 02/26/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,139850,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18803,EODY,Real Sample,Influent wasterwater EODY049 collected from Thessaloniki at 02 Apr 2021,"Fri, 04/02/2021 - 22:00","Fri, 02/26/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,139850,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18804,EODY,Real Sample,Influent wasterwater EODY050 collected from Thessaloniki at 05 Apr 2021,"Mon, 04/05/2021 - 22:00","Mon, 03/01/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,130600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18805,EODY,Real Sample,Influent wasterwater EODY050 collected from Thessaloniki at 05 Apr 2021,"Mon, 04/05/2021 - 22:00","Mon, 03/01/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,130600,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18806,EODY,Real Sample,Influent wasterwater EODY051 collected from Thessaloniki at 07 Apr 2021,"Wed, 04/07/2021 - 22:00","Wed, 03/03/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,138250,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18807,EODY,Real Sample,Influent wasterwater EODY051 collected from Thessaloniki at 07 Apr 2021,"Wed, 04/07/2021 - 22:00","Wed, 03/03/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,138250,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18808,EODY,Real Sample,Influent wasterwater EODY053 collected from Thessaloniki at 12 Apr 2021,"Mon, 04/12/2021 - 22:00","Mon, 03/08/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,131000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18809,EODY,Real Sample,Influent wasterwater EODY053 collected from Thessaloniki at 12 Apr 2021,"Mon, 04/12/2021 - 22:00","Mon, 03/08/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,131000,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18810,EODY,Real Sample,Influent wasterwater EODY054 collected from Thessaloniki at 14 Apr 2021,"Wed, 04/14/2021 - 22:00","Wed, 03/10/2021 - 22:00",11,Thessaloniki,Greece,40.663568,22.833918,814000,130800,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18811,EODY,Real Sample,Influent wasterwater EODY054 collected from Thessaloniki at 14 Apr 2021,"Wed, 04/14/2021 - 22:00","Wed, 03/10/2021 - 22:00",10,Thessaloniki,Greece,40.663568,22.833918,814000,130800,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,40.663568,wastewater
18812,EODY,Real Sample,Influent wasterwater EODY055 collected from Larissa at 03 Feb 2021,"Wed, 02/03/2021 - 22:00","Wed, 12/30/2020 - 22:00",11,Larissa,Greece,39.663705,22.439591,144651,31581,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18813,EODY,Real Sample,Influent wasterwater EODY055 collected from Larissa at 03 Feb 2021,"Wed, 02/03/2021 - 22:00","Wed, 12/30/2020 - 22:00",10,Larissa,Greece,39.663705,22.439591,144651,31581,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18814,EODY,Real Sample,Influent wasterwater EODY056 collected from Larissa at 09 Feb 2021,"Tue, 02/09/2021 - 22:00","Tue, 01/05/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,144651,31438,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18815,EODY,Real Sample,Influent wasterwater EODY056 collected from Larissa at 09 Feb 2021,"Tue, 02/09/2021 - 22:00","Tue, 01/05/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,144651,31438,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18816,EODY,Real Sample,Influent wasterwater EODY057 collected from Larissa at 10 Feb 2021,"Wed, 02/10/2021 - 22:00","Wed, 01/06/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31733,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18817,EODY,Real Sample,Influent wasterwater EODY057 collected from Larissa at 10 Feb 2021,"Wed, 02/10/2021 - 22:00","Wed, 01/06/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31733,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18818,EODY,Real Sample,Influent wasterwater EODY058 collected from Larissa at 12 Feb 2021,"Fri, 02/12/2021 - 22:00","Fri, 01/08/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31891,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18819,EODY,Real Sample,Influent wasterwater EODY058 collected from Larissa at 12 Feb 2021,"Fri, 02/12/2021 - 22:00","Fri, 01/08/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31891,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18820,EODY,Real Sample,Influent wasterwater EODY059 collected from Larissa at 16 Feb 2021,"Tue, 02/16/2021 - 22:00","Tue, 01/12/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,33928,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18821,EODY,Real Sample,Influent wasterwater EODY059 collected from Larissa at 16 Feb 2021,"Tue, 02/16/2021 - 22:00","Tue, 01/12/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,33928,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18822,EODY,Real Sample,Influent wasterwater EODY060 collected from Larissa at 17 Feb 2021,"Wed, 02/17/2021 - 22:00","Wed, 01/13/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,33575,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18823,EODY,Real Sample,Influent wasterwater EODY060 collected from Larissa at 17 Feb 2021,"Wed, 02/17/2021 - 22:00","Wed, 01/13/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,33575,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18824,EODY,Real Sample,Influent wasterwater EODY061 collected from Larissa at 23 Feb 2021,"Tue, 02/23/2021 - 22:00","Tue, 01/19/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,33185,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18825,EODY,Real Sample,Influent wasterwater EODY061 collected from Larissa at 23 Feb 2021,"Tue, 02/23/2021 - 22:00","Tue, 01/19/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,33185,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18826,EODY,Real Sample,Influent wasterwater EODY063 collected from Larissa at 24 Feb 2021,"Wed, 02/24/2021 - 22:00","Wed, 01/20/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,32977,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18827,EODY,Real Sample,Influent wasterwater EODY063 collected from Larissa at 24 Feb 2021,"Wed, 02/24/2021 - 22:00","Wed, 01/20/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,32977,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18828,EODY,Real Sample,Influent wasterwater EODY066 collected from Larissa at 26 Feb 2021,"Fri, 02/26/2021 - 22:00","Fri, 01/22/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,32516,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18829,EODY,Real Sample,Influent wasterwater EODY066 collected from Larissa at 26 Feb 2021,"Fri, 02/26/2021 - 22:00","Fri, 01/22/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,32516,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18830,EODY,Real Sample,Influent wasterwater EODY067 collected from Larissa at 03 Mar 2021,"Wed, 03/03/2021 - 22:00","Wed, 01/27/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31902,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18831,EODY,Real Sample,Influent wasterwater EODY067 collected from Larissa at 03 Mar 2021,"Wed, 03/03/2021 - 22:00","Wed, 01/27/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31902,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18832,EODY,Real Sample,Influent wasterwater EODY071 collected from Larissa at 09 Mar 2021,"Tue, 03/09/2021 - 22:00","Tue, 02/02/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31102,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18833,EODY,Real Sample,Influent wasterwater EODY071 collected from Larissa at 09 Mar 2021,"Tue, 03/09/2021 - 22:00","Tue, 02/02/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31102,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18834,EODY,Real Sample,Influent wasterwater EODY073 collected from Larissa at 10 Mar 2021,"Wed, 03/10/2021 - 22:00","Wed, 02/03/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31351,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18835,EODY,Real Sample,Influent wasterwater EODY073 collected from Larissa at 10 Mar 2021,"Wed, 03/10/2021 - 22:00","Wed, 02/03/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31351,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18836,EODY,Real Sample,Influent wasterwater EODY076 collected from Larissa at 12 Mar 2021,"Fri, 03/12/2021 - 22:00","Fri, 02/05/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,32090,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18837,EODY,Real Sample,Influent wasterwater EODY076 collected from Larissa at 12 Mar 2021,"Fri, 03/12/2021 - 22:00","Fri, 02/05/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,32090,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18838,EODY,Real Sample,Influent wasterwater EODY093 collected from Larissa at 16 Mar 2021,"Tue, 03/16/2021 - 22:00","Tue, 02/09/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,31719,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18839,EODY,Real Sample,Influent wasterwater EODY093 collected from Larissa at 16 Mar 2021,"Tue, 03/16/2021 - 22:00","Tue, 02/09/2021 - 22:00",10,Larissa,Greece,39.663705,22.439591,146926,31719,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
18840,EODY,Real Sample,Influent wasterwater EODY094 collected from Larissa at 17 Mar 2021,"Wed, 03/17/2021 - 22:00","Wed, 02/10/2021 - 22:00",11,Larissa,Greece,39.663705,22.439591,146926,32115,,,,,,,,,,None (raw wastewater),Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.663705,wastewater
