,sample_id,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country,PC1,PC2
129,21501,21501,LIFE APEX,Real Sample,LIFE APEX 47 Herring muscle from Utlangan,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Karlskrona,Sweden,56.016137,15.773463,1,Dry weight,Herring,,,Utlangan,,Coastal region,,Utlangan,,Other (22510),Muscle,,,Sweden,-2770.7511224164627,340.393562451347
130,19123,19123,LIFE APEX,Real Sample,LIFE APEX 141 Eurasian Otter liver pooled from Marseille,"Wed, 01/01/2014 - 22:00","Wed, 11/27/2013 - 22:00",LC-Bruker maXis QTOF: Submission #10,Marseille,France,43.21771,5.321604,1,Wet weight,Eurasian Otter,,,,1.0,Terrestrial environment,,,,Other (22510),Liver,71.73679779,,France,2539.7690992779785,213.95570742702432
131,21499,21499,LIFE APEX,Real Sample,LIFE APEX 48 Herring muscle from Vaderoarna,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Goteborg,Sweden,58.582636,11.075436,1,Dry weight,Herring,,,Vaderoarna,,Coastal region,,Vaderoarna,,Other (22510),Muscle,,,Sweden,-2751.948307465843,291.9667305294218
132,19108,19108,LIFE APEX,Real Sample,LIFE APEX 148 Eurasian Otter liver pooled from Southern Denmark,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Vejle,Denmark,55.693697,9.590751,1,Wet weight,Eurasian Otter,,,,1.0,Terrestrial environment,,,,Other (22510),Liver,71.32909839,,Denmark,-2849.1523301329303,-1250.5738101073557
133,19990,19990,LIFE APEX,Real Sample,LIFE APEX 77 Bream muscle from Rhine Bimmen (2014),"Wed, 01/01/2014 - 22:00","Wed, 11/27/2013 - 22:00",LC-Bruker maXis QTOF: Submission #10,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,80.0,,Germany,484.32352587178417,2057.210021491115
134,19970,19970,LIFE APEX,Real Sample,LIFE APEX 86 Harbour Seal liver from North Sea (2006),"Sun, 01/01/2006 - 22:00","Sun, 11/27/2005 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,73.0,,Germany,2617.4820281491757,-753.2793114496554
135,19109,19109,LIFE APEX,Real Sample,LIFE APEX 148 Eurasian Otter liver pooled from Southern Denmark,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Vejle,Denmark,55.693697,9.590751,1,Wet weight,Eurasian Otter,,,,1.0,Terrestrial environment,,,,Other (22510),Liver,71.32909839,,Denmark,3499.171998801311,-517.6435945788414
136,19105,19105,LIFE APEX,Real Sample,LIFE APEX 150 Eurasian Otter liver pooled from Jutland,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,Copenhagen,Denmark,55.606169,12.431239,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,71.52235932,,Denmark,2653.0825961182086,171.86207400539553
137,45,45,LIFE APEX,Real Sample,LIFE APEX 09 Eelpout muscle from Baltic Sea Darsser Ort,"Thu, 01/01/2015 - 00:00","Thu, 01/01/2015 - 00:00",LC-Bruker maXis QTOF: Submission #10,Ribnitz-Damgarten,Germany,54.24,12.43,Yes,Wet weight,Gymnelus hemifasciatus,,,Baltic Sea,,Marine environment,,Baltic Sea,,,Muscle,,,Germany,-60.64564291747328,3046.5970242168555
138,21492,21492,LIFE APEX,Real Sample,LIFE APEX 52 Otter liver from Norrbotten,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Kiruna,Sweden,67.934516,20.379767,1,Dry weight,Otter,,,Norrbotten,,River,,Norrbotten,,Other (22510),Liver,,,Sweden,3450.0510877618453,481.71447031749545
139,21480,21480,LIFE APEX,Real Sample,LIFE APEX 58 Grey Seal liver from Baltic Proper,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Kalmar,Sweden,55.961274,16.058707,1,Dry weight,Grey Seal,,,Baltic Sea,,Coastal region,,Baltic Sea,,Other (22510),Liver,,,Sweden,2698.090032174496,2079.2363908834545
140,20003,20003,LIFE APEX,Real Sample,LIFE APEX 70 Bream muscle from Rhine Bimmen (2000),"Sat, 01/01/2000 - 22:00","Sat, 11/27/1999 - 22:00",LC-Bruker maXis QTOF: Submission #11,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,80.0,,Germany,-2825.554751906056,919.6987787054093
141,19075,19075,LIFE APEX,Real Sample,LIFE APEX 184 Buzzard liver pooled from Central and South Slovenia,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Ljubljana,Slovenia,45.992352,14.383558,1,Wet weight,Buzzard,,,,2.0,Terrestrial environment,,,,Bird (22511),Liver,72.46723918,,Slovenia,5271.67194850939,-2287.252366207114
142,19158,19158,LIFE APEX,Real Sample,LIFE APEX 162 Short-beaked common dolphin liver pooled from Scoltand and western isles,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Glasgow,UK,55.927465,-4.571935,1,Wet weight,Short-beaked common dolphin,,,,5.0,Marine environment,,,,Fish (22486),Liver,66.01463357,,UK,-2890.317305763159,-122.03810888574198
143,19887,19887,LIFE APEX,Real Sample,LIFE APEX 125 Otter liver from England and Wales (2012),"Sun, 01/01/2012 - 22:00","Sun, 11/27/2011 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.0,,Canada,-2931.689554306866,-482.2038742650658
144,19929,19929,LIFE APEX,Real Sample,LIFE APEX 105 Buzzard liver from England (2011),"Sat, 01/01/2011 - 22:00","Sat, 11/27/2010 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,71.10651161,,Canada,-2960.386730888427,-1290.9938653038614
145,21572,21572,LIFE APEX,Real Sample,LIFE APEX 11 Buzzard liver from the Wash,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Peterborough,UK,52.91546,0.248173,1,Dry weight,Buzzard,,,Wash,,Terrestrial environment,,Wash,,Other (22510),Liver,,,Canada,4131.64834298713,253.03905278598174
146,19092,19092,LIFE APEX,Real Sample,LIFE APEX 158 Eurasian Otter liver pooled from South Hungary,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Szeged,Hungary,46.340018,20.093273,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,70.26754886,,Hungary,-2748.525321850514,-893.7598959934143
147,21567,21567,LIFE APEX,Real Sample,LIFE APEX 13 Buzzard liver from East Anglia,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Norwich,UK,52.631445,1.302006,1,Dry weight,Buzzard,,,East Anglia,,Terrestrial environment,,East Anglia,,Other (22510),Liver,,,UK,-2879.5185207213963,-1062.5250498688138
148,19104,19104,LIFE APEX,Real Sample,LIFE APEX 150 Eurasian Otter liver pooled from Jutland,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Copenhagen,Denmark,55.606169,12.431239,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,71.52235932,,Denmark,-2799.149560441634,-726.7712502426912
149,19979,19979,LIFE APEX,Real Sample,LIFE APEX 81 Harbour Seal liver from North Sea (2001),"Mon, 01/01/2001 - 22:00","Mon, 11/27/2000 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,71.0,,Germany,-2890.7702099850394,-460.98312906172566
150,19102,19102,LIFE APEX,Real Sample,LIFE APEX 151 Eurasian Otter liver pooled from Jutland,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Copenhagen,Denmark,55.730737,12.58783,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,68.94836476,,Denmark,-2623.5607469638007,-1476.8751770889533
151,19931,19931,LIFE APEX,Real Sample,LIFE APEX 104 Buzzard liver from England (2010),"Fri, 01/01/2010 - 22:00","Fri, 11/27/2009 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,70.0953795,,Canada,-2938.3782143240487,-933.3769791861013
152,19884,19884,LIFE APEX,Real Sample,LIFE APEX 127 Otter liver from England and Wales (2014),"Wed, 01/01/2014 - 22:00","Wed, 11/27/2013 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.0,,Canada,2917.062843946002,-1109.8450436221967
153,48,48,LIFE APEX,Real Sample,LIFE APEX 12 Buzzard liver from South Lincolnshire,"Sun, 01/01/2017 - 00:00","Wed, 01/01/2020 - 00:00",LC-Bruker maXis QTOF: Submission #10,Lincoln,Canada,53.229319,-0.293403,Yes,Wet weight,Buteo buteo,,,Witham River,,Terrestrial environment,,Witham River Basin,,,Liver,,,UK,4354.812232590235,-10.547401608141936
154,19953,19953,LIFE APEX,Real Sample,LIFE APEX 94 Harbour Seal liver from North Sea (2014),"Wed, 01/01/2014 - 22:00","Wed, 11/27/2013 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,65.0,,Germany,-3039.85428706245,153.56291790401667
155,19868,19868,LIFE APEX,Real Sample,LIFE APEX 135 Otter liver from England and Wales (2015),"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.41630136,,Canada,2594.0557001255097,-699.899289809409
156,19098,19098,LIFE APEX,Real Sample,LIFE APEX 153 Eurasian Otter liver pooled from Southern Bohemia,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Brno,Czech Republic,49.237417,16.514217,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,68.02188089,,Czech Republic,-2768.9853566526745,-852.9307560481309
157,19968,19968,LIFE APEX,Real Sample,LIFE APEX 87 Harbour Seal liver from North Sea (2007),"Mon, 01/01/2007 - 22:00","Mon, 11/27/2006 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,70.0,,Germany,2410.021536909775,-635.5576187091774
158,38,38,LIFE APEX,Real Sample,LIFE APEX 02 Bream muscle from Elbe,"Thu, 01/01/2015 - 00:00","Wed, 01/01/2020 - 00:00",LC-Bruker maXis QTOF: Submission #10,Wittenberge,Germany,53.01,11.75,Yes,Wet weight,Abramis brama,,,Elbe river,,River,,Elbe river basin,,,Muscle,,,Germany,800.476689865771,2687.180380689858
159,19153,19153,LIFE APEX,Real Sample,LIFE APEX 165 Harbour Porpoise liver pooled from east and north and west Scotland,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Glasgow,UK,55.927337,-4.486307,1,Wet weight,Harbour Porpoise,,,,7.0,Marine environment,,,,Fish (22486),Liver,69.26636388,,UK,3464.7326136340494,-211.22885035290972
160,53,53,LIFE APEX,Real Sample,LIFE APEX 17 Roach muscle from River Lea (Wheathampstead),"Fri, 01/01/2016 - 00:00","Wed, 01/01/2020 - 00:00",LC-Bruker maXis QTOF: Submission #10,Luton,Canada,51.813566,-0.292979,Yes,Wet weight,Rutilus rutilus,,,Lea River,,River,,Lea River Basin,,,Muscle,,,UK,685.3878727443924,3140.985564786051
161,19128,19128,LIFE APEX,Real Sample,"LIFE APEX 179 Harbour Seal liver pooled from Belgium, France","Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Antwerp,Belgium,51.481579,3.498073,1,Wet weight,Harbour Seal,,,,1.0,Marine environment,,,,Other (22510),Liver,70.34679809,,Belgium,-2916.5450516096857,638.5248422180208
162,19134,19134,LIFE APEX,Real Sample,LIFE APEX 174 Bottlenose dolphin liver pooled from Galicia,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Santiago de Compostela,Spain,42.677202,-9.036299,1,Wet weight,Bottlenose dolphin,,,,2.0,Marine environment,,,,Fish (22486),Liver,70.13206725,,Spain,-2818.8464236327486,-667.2999294044617
163,19130,19130,LIFE APEX,Real Sample,"LIFE APEX 178 Harbour Porpoise liver pooled from Belgium, France","Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Antwerp,Belgium,51.414713,3.479625,1,Wet weight,Harbour Porpoise,,,,1.0,Marine environment,,,,Fish (22486),Liver,72.94562321,,Belgium,-2882.9068653587506,-742.7866692410864
164,19874,19874,LIFE APEX,Real Sample,LIFE APEX 132 Otter liver from England and Wales (2008),"Tue, 01/01/2008 - 22:00","Tue, 11/27/2007 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.2673737,,Canada,2858.14911802553,-1032.5037862969164
165,21510,21510,LIFE APEX,Real Sample,LIFE APEX 43 Buzzard liver from Baden-Wurttemberg,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Stuttgart,Germany,48.748195,9.26744,1,Dry weight,Buzzard,,,Baden-Wurttemberg,,Terrestrial environment,,Baden-Wurttemberg,,Other (22510),Liver,,,Germany,3379.051161856432,132.9340234743291
166,21581,21581,LIFE APEX,Real Sample,LIFE APEX 07 Herring gull eggs from North Sea Trischen,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,53.87,8.69,1,Dry weight,Herring gull,,,North sea,,River,,North sea,,Other (22510),Other,,,Germany,-2914.758687734414,250.00629906946645
167,21457,21457,LIFE APEX,Real Sample,LIFE APEX 67 Otter liver from Hohn,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Rendsburg,Germany,54.30341,9.478417,1,Dry weight,Otter,,,Hohner Lake,,River,,Hohner Lake,,Other (22510),Liver,,,Germany,-2955.0434696183625,-138.83076194948293
168,19954,19954,LIFE APEX,Real Sample,LIFE APEX 94 Harbour Seal liver from North Sea (2014),"Wed, 01/01/2014 - 22:00","Wed, 11/27/2013 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,65.0,,Germany,1770.5840080842145,665.3051714156239
169,19995,19995,LIFE APEX,Real Sample,LIFE APEX 74 Bream muscle from Rhine Bimmen (2008),"Tue, 01/01/2008 - 22:00","Tue, 11/27/2007 - 22:00",LC-Bruker maXis QTOF: Submission #11,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,78.0,,Germany,-2777.5758856891807,861.9801360108614
170,21495,21495,LIFE APEX,Real Sample,LIFE APEX 50 Otter liver from Uppland,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Stockholm,Sweden,59.319383,18.109282,1,Dry weight,Otter,,,Uppland,,River,,Uppland,,Other (22510),Liver,,,Sweden,-2976.614089104723,-409.5802143490798
171,21502,21502,LIFE APEX,Real Sample,LIFE APEX 47 Herring muscle from Utlangan,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Karlskrona,Sweden,56.016137,15.773463,1,Dry weight,Herring,,,Utlangan,,Coastal region,,Utlangan,,Other (22510),Muscle,,,Sweden,919.3253918705633,2483.2980215072034
172,19051,19051,LIFE APEX,Real Sample,LIFE APEX 196 Buzzard liver pooled from Cluj-Napoca,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cluj-Napoca,Romania,46.735113,23.563525,1,Wet weight,Buzzard,,,,1.0,Terrestrial environment,,,,Bird (22511),Liver,77.5,,Romania,5441.430476137084,-2740.716278872016
173,21551,21551,LIFE APEX,Real Sample,LIFE APEX 21 Otter liver from Solent and South Downs,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Portsmouth,UK,50.829329,-1.120705,1,Dry weight,Otter,,,Solent and South Downs,,Coastal region,,Solent and South Downs,,Other (22510),Liver,,,UK,-2911.4191044455647,-1315.2963993463982
174,21463,21463,LIFE APEX,Real Sample,LIFE APEX 64 Otter liver from Plon,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Ascheberg,Germany,54.153311,10.42232,1,Dry weight,Otter,,,Ploner Lake,,River,,Ploner Lake,,Other (22510),Liver,,,Germany,-3047.1863334920486,-653.0661213247802
175,21592,21592,LIFE APEX,Real Sample,LIFE APEX 02 Bream muscle from Elbe,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,Wittenberge,Germany,53.01,11.75,1,Dry weight,Bream,,,Elbe river basin,,Coastal region,,Elbe river basin,,Fish (22486),Muscle,,,Germany,800.476689865771,2687.180380689858
176,19917,19917,LIFE APEX,Real Sample,LIFE APEX 111 Buzzard liver from England (2017),"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,72.49956908,,Canada,-2936.3584856350676,-668.9713917331995
177,19939,19939,LIFE APEX,Real Sample,LIFE APEX 100 Buzzard liver from England (2003),"Wed, 01/01/2003 - 22:00","Wed, 11/27/2002 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,69.87417919,,Canada,-3001.008789740732,-870.4255111958166
178,21541,21541,LIFE APEX,Real Sample,LIFE APEX 26 Harbour Porpoise liver from UK 01,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Kingston upon Hull,UK,54.474762,0.765404,1,Dry weight,Harbour Porpoise,,,Marine water of UK,,Marine environment,,Marine water of UK,,Fish (22486),Liver,,,UK,-2830.182147897881,-299.8421172791939
179,19131,19131,LIFE APEX,Real Sample,"LIFE APEX 178 Harbour Porpoise liver pooled from Belgium, France","Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,Antwerp,Belgium,51.414713,3.479625,1,Wet weight,Harbour Porpoise,,,,1.0,Marine environment,,,,Fish (22486),Liver,72.94562321,,Belgium,2666.774438498673,562.4438967715594
180,19957,19957,LIFE APEX,Real Sample,LIFE APEX 92 Harbour Seal liver from North Sea (2012),"Sun, 01/01/2012 - 22:00","Sun, 11/27/2011 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,73.0,,Germany,-2972.4090967550414,124.27630505443439
181,19945,19945,LIFE APEX,Real Sample,LIFE APEX 98 Harbour Seal liver from North Sea (2018),"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,68.0,,Germany,-2961.291886676335,-368.69598897949453
182,21577,21577,LIFE APEX,Real Sample,LIFE APEX 09 Eelpout muscle from Baltic Sea Darsser Ort,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,Ribnitz-Damgarten,Germany,54.24,12.43,1,Dry weight,Eelpout,,,Baltic Sea,,Coastal region,,Baltic Sea,,Fish (22486),Muscle,,,Germany,-2738.8187870604465,769.9860567688863
183,19168,19168,LIFE APEX,Real Sample,"LIFE APEX 140 Bottlenose dolphin liver pooled from Pellestrina, Sestri Levante, Genova","Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Genova,Italy,44.388246,8.990696,1,Wet weight,Bottlenose dolphin,,,,2.0,Marine environment,,,,Fish (22486),Liver,72.82337025,,Italy,-2969.2467244819327,-43.08363603827625
184,19074,19074,LIFE APEX,Real Sample,LIFE APEX 184 Buzzard liver pooled from Central and South Slovenia,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #11,Ljubljana,Slovenia,45.992352,14.383558,1,Wet weight,Buzzard,,,,2.0,Terrestrial environment,,,,Bird (22511),Liver,72.46723918,,Slovenia,-2583.7064703575447,-2361.4874102955273
185,19054,19054,LIFE APEX,Real Sample,"LIFE APEX 194 Buzzard liver pooled from Presov, Kosice, Trebisov, Humenne","Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Presov,Slovakia,48.975857,21.195856,1,Wet weight,Buzzard,,,,1.0,Terrestrial environment,,,,Bird (22511),Liver,72.07331331,,Slovakia,-2442.753191320773,-1721.8707102866367
186,19928,19928,LIFE APEX,Real Sample,LIFE APEX 106 Buzzard liver from England (2012),"Sun, 01/01/2012 - 22:00","Sun, 11/27/2011 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,71.83446945,,Canada,3571.4131720544233,-941.632701079031
187,19898,19898,LIFE APEX,Real Sample,LIFE APEX 120 Otter liver from England and Wales (2007),"Mon, 01/01/2007 - 22:00","Mon, 11/27/2006 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,68.0,,Canada,2942.659403914754,-1225.0080525602352
188,19948,19948,LIFE APEX,Real Sample,LIFE APEX 97 Harbour Seal liver from North Sea (2017),"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,70.0,,Germany,2436.0641987704203,-460.86485524828396
189,21554,21554,LIFE APEX,Real Sample,LIFE APEX 20 Roach muscle from River Welland (Stamford Meadows),"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Northampton,UK,52.65425,-0.461188,1,Dry weight,Roach,,,Welland River Basin,,River,,Welland River Basin,,Fish (22486),Muscle,,,UK,619.8267608539156,3392.189440621305
190,19129,19129,LIFE APEX,Real Sample,"LIFE APEX 179 Harbour Seal liver pooled from Belgium, France","Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Antwerp,Belgium,51.481579,3.498073,1,Wet weight,Harbour Seal,,,,1.0,Marine environment,,,,Other (22510),Liver,70.34679809,,Belgium,1038.8887655944254,1196.642211182228
191,21460,21460,LIFE APEX,Real Sample,LIFE APEX 66 Otter liver from Bosdorf,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Eutin,Germany,54.13129,10.452888,1,Dry weight,Otter,,,Ploner Lake,,River,,Ploner Lake,,Other (22510),Liver,,,Germany,532.5017538784329,1685.2675373637653
192,19068,19068,LIFE APEX,Real Sample,LIFE APEX 187 Buzzard liver pooled from Northern Sardinia,"Sun, 02/02/2020 - 22:00","Sun, 12/29/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cagliari,Italy,39.421881,9.329993,1,Wet weight,Buzzard,,,,3.0,Terrestrial environment,,,,Bird (22511),Liver,73.57061438,,Italy,-2454.3291493902298,-1807.7104755964856
193,20000,20000,LIFE APEX,Real Sample,LIFE APEX 72 Bream muscle from Rhine Bimmen (2004),"Thu, 01/01/2004 - 22:00","Thu, 11/27/2003 - 22:00",LC-Bruker maXis QTOF: Submission #10,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,79.0,,Germany,48.15083597742959,2504.680369660558
194,21576,21576,LIFE APEX,Real Sample,LIFE APEX 10 Eelpout muscle from North Sea Meldorfer Bucht,"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,Cuxhaven,Germany,53.87,8.69,1,Dry weight,Eelpout,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Muscle,,,Germany,-60.64564291747326,3046.5970242168555
195,21542,21542,LIFE APEX,Real Sample,LIFE APEX 26 Harbour Porpoise liver from UK 01,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Kingston upon Hull,UK,54.474762,0.765404,1,Dry weight,Harbour Porpoise,,,Marine water of UK,,Marine environment,,Marine water of UK,,Fish (22486),Liver,,,UK,2019.4022951300128,2247.027397485741
